modelo,q_norm,vazao,geracao_bruta,geracao_pos_processada,corte_mwmed,derivada_mw_por_m3s,derivada_alvo_mw_por_m3s
pinn_multivariada,0.20202020202020202,5868.498332938762,9808.498381727568,9808.498381727568,0,1.3439132349003609,1.041822
pinn_multivariada,0.21212121212121213,6052.864997632576,10056.851619316423,10056.851619316423,0,1.349969185511266,1.041822
pinn_multivariada,0.2222222222222222,6237.231662326389,10306.187435615551,10306.187435615551,0,1.3545530413381277,1.041822
pinn_multivariada,0.23232323232323232,6421.598327020202,10556.223996430926,10556.223996430926,0,1.3575515007359644,1.041822
pinn_multivariada,0.24242424242424243,6605.964991714015,10806.658524088172,10806.658524088172,0,1.3588508851585699,1.041822
pinn_multivariada,0.25252525252525254,6790.331656407829,11057.167350052561,11057.167350052561,0,1.3583384986488023,1.041822
pinn_multivariada,0.26262626262626265,6974.698321101642,11307.406237068917,11307.406237068917,0,1.355904191631292,1.041822
pinn_multivariada,0.2727272727272727,7159.064985795454,11557.011008027363,11557.011008027363,0,1.351442122783579,1.041822
pinn_multivariada,0.2828282828282828,7343.431650489268,11805.59851691917,11805.59851691917,0,1.3448527050757915,1.041822
pinn_multivariada,0.29292929292929293,7527.79831518308,12052.767993909001,12052.767993909001,0,1.3360447135550613,1.041822
pinn_multivariada,0.30303030303030304,7712.164979876894,12298.102791582201,12298.102791582201,0,1.3249375233324998,1.041822
pinn_multivariada,0.31313131313131315,7896.531644570708,12541.172552745247,12541.172552745247,0,1.3114634368204985,1.041822
pinn_multivariada,0.32323232323232326,8080.89830926452,12781.535811741105,12781.535811741105,0,1.295570049920098,1.041822
pinn_multivariada,0.3333333333333333,8265.264973958332,13018.743031140035,13018.743031140035,0,1.2772225980039391,1.041822
pinn_multivariada,0.3434343434343434,8449.631638652147,13252.340064014415,13252.340064014415,0,1.2564062146548476,1.041822
pinn_multivariada,0.35353535353535354,8633.99830334596,13481.872019026221,13481.872019026221,0,1.233128029684282,1.041822
pinn_multivariada,0.36363636363636365,8818.364968039772,13706.887491564745,13706.887491564745,0,1.2074190285128887,1.041822
pinn_multivariada,0.37373737373737376,9002.731632733587,13926.943109579464,13926.943109579464,0,1.179335592986561,1.041822
pinn_multivariada,0.3838383838383838,9187.098297427397,14141.608328053882,13946.316250000002,195.2920780538807,1.1489606446293048,1.041822
pinn_multivariada,0.3939393939393939,9371.464962121212,14350.470391834013,13946.316250000002,404.15414183401117,1.1164043155257424,1.041822
pinn_multivariada,0.40404040404040403,9555.831626815025,14553.13937339147,13946.316250000002,606.8231233914685,1.081804079789058,1.041822
pinn_multivariada,0.41414141414141414,9740.198291508837,14749.253180736749,13946.316250000002,802.936930736747,1.0453242900068629,1.041822
pinn_multivariada,0.42424242424242425,9924.564956202652,14938.482421782981,13946.316250000002,992.1661717829793,1.0071550781675491,1.041822
pinn_multivariada,0.43434343434343436,10108.931620896465,15120.53500565076,13946.316250000002,1174.2187556507579,0.9675105990968466,1.041822
pinn_multivariada,0.4444444444444444,10293.298285590277,15295.160359295889,13946.316250000002,1348.8441092958874,0.9266266159514863,1.041822
pinn_multivariada,0.45454545454545453,10477.66495028409,15462.153139924423,13946.316250000002,1515.8368899244215,0.8847574511376463,1.041822
pinn_multivariada,0.46464646464646464,10662.031614977905,15621.356330277737,13946.316250000002,1675.040080277735,0.8421723512301652,1.041822
pinn_multivariada,0.47474747474747475,10846.398279671717,15772.663615180314,13946.316250000002,1826.3473651803124,0.7991513399404855,1.041822
pinn_multivariada,0.48484848484848486,11030.76494436553,15916.020953673646,13946.316250000002,1969.704703673644,0.75598065760824,1.041822
pinn_multivariada,0.494949494949495,11215.131609059345,16051.427281289067,13946.316250000002,2105.111031289065,0.7129479076424033,1.041822
pinn_multivariada,0.5050505050505051,11399.498273753157,16178.93430095072,13946.316250000002,2232.6180509507176,0.6703370483877521,1.041822
pinn_multivariada,0.5151515151515151,11583.86493844697,16298.645347797876,13946.316250000002,2352.329097797874,0.6284233816335958,1.041822
pinn_multivariada,0.5252525252525253,11768.231603140785,16410.71334178769,13946.316250000002,2464.3970917876886,0.5874686953197635,1.041822
pinn_multivariada,0.5353535353535354,11952.598267834595,16515.337871015123,13946.316250000002,2569.021621015121,0.5477167170123819,1.041822
pinn_multivariada,0.5454545454545454,12136.964932528408,16612.761476879943,13946.316250000002,2666.4452268799414,0.5093890260995261,1.041822
pinn_multivariada,0.5555555555555556,12321.331597222223,16703.265238129177,13946.316250000002,2756.9489881291756,0.4726815564593452,1.041822
pinn_multivariada,0.5656565656565656,12505.698261916035,16787.1637730667,13946.316250000002,2840.8475230666972,0.43776179827618633,1.041822
pinn_multivariada,0.5757575757575758,12690.06492660985,16864.79979668265,13946.316250000002,2918.48354668265,0.4047667789063707,1.041822
pinn_multivariada,0.5858585858585859,12874.43159130366,16936.538381212737,13946.316250000002,2990.222131212735,0.3738018699128858,1.041822
pinn_multivariada,0.5959595959595959,13058.798255997473,17002.76107412829,13946.316250000002,3056.44482412829,0.34494043254745216,1.041822
pinn_multivariada,0.6060606060606061,13243.164920691288,17063.860026604252,13946.316250000002,3117.5437766042505,0.3182242792607926,1.041822
pinn_multivariada,0.6161616161616161,13427.5315853851,17120.232278334428,13946.316250000002,3173.9160283344263,0.2936648963538622,0
pinn_multivariada,0.6262626262626263,13611.898250078915,17172.274331757086,13946.316250000002,3225.958081757084,0.27124534458082983,0
pinn_multivariada,0.6363636363636364,13796.264914772728,17220.377131235604,13946.316250000002,3274.060881235602,0.25092273193564235,0
pinn_multivariada,0.6464646464646465,13980.63157946654,17264.92154166636,13946.316250000002,3318.6052916663593,0.23263113700265592,0
pinn_multivariada,0.6565656565656566,14164.998244160353,17306.274397657857,13946.316250000002,3359.958147657855,0.21628485266970435,0
pinn_multivariada,0.6666666666666666,14349.364908854166,17344.785170180054,13946.316250000002,3398.468920180052,0.20178181857920557,0
pinn_multivariada,0.6767676767676768,14533.73157354798,17380.783273696492,13946.316250000002,3434.4670236964903,0.18900711587604047,0
pinn_multivariada,0.6868686868686869,14718.098238241793,17414.5760143964,13946.316250000002,3468.259764396398,0.1778364085982012,0
pinn_multivariada,0.696969696969697,14902.464902935608,17446.44716015912,13946.316250000002,3500.1309101591196,0.1681392311886276,0
pinn_multivariada,0.7070707070707071,15086.831567629419,17476.656095980583,13946.316250000002,3530.3398459805812,0.15978203967038,0
pinn_multivariada,0.7171717171717171,15271.198232323231,17505.437515179696,13946.316250000002,3559.121265179694,0.15263096358883665,0
pinn_multivariada,0.7272727272727273,15455.564897017046,17533.00158693507,13946.316250000002,3586.6853369350665,0.14655421558966064,0
pinn_multivariada,0.7373737373737373,15639.931561710859,17559.53453450759,13946.316250000002,3613.2182845075895,0.1414241343217969,0
pinn_multivariada,0.7474747474747475,15824.298226404673,17585.199555625124,13946.316250000002,3638.8833056251224,0.13711885337394517,0
pinn_multivariada,0.7575757575757576,16008.664891098484,17610.13801654672,13946.316250000002,3663.821766546718,0.1335236035332389,0
pinn_multivariada,0.7676767676767676,16193.031555792297,17634.470853803483,13946.316250000002,3688.154603803481,0.13053166748893066,0
pinn_multivariada,0.7777777777777778,16377.398220486111,17658.300122007226,13946.316250000002,3711.983872007224,0.1280450150403777,0
pinn_multivariada,0.7878787878787878,16561.764885179924,17681.710631901162,13946.316250000002,3735.39438190116,0.12597465302544822,0
pinn_multivariada,0.797979797979798,16746.13154987374,17704.771629505023,13946.316250000002,3758.4553795050215,0.12424072778904266,0
pinn_multivariada,0.8080808080808081,16930.49821456755,17727.538474338216,13946.316250000002,3781.222224338215,0.12277241938769128,0
pinn_multivariada,0.8181818181818182,17114.864879261364,17750.05428191609,13946.316250000002,3803.7380319160893,0.12150766628485656,0
pinn_multivariada,0.8282828282828283,17299.231543955175,17772.351502705806,13946.316250000002,3826.035252705804,0.12039275742107611,0
pinn_multivariada,0.8383838383838383,17483.59820864899,17794.453416274577,13946.316250000002,3848.137166274575,0.11938182564324112,0
pinn_multivariada,0.8484848484848485,17667.964873342804,17816.37552530734,13946.316250000002,3870.059275307338,0.11843627290373807,0
pinn_multivariada,0.8585858585858586,17852.33153803662,17838.12683941864,13946.316250000002,3891.810589418639,0.11752415370969006,0
pinn_multivariada,0.8686868686868687,18036.69820273043,17859.71104319136,13946.316250000002,3913.394793191359,0.11661953924180961,0
pinn_multivariada,0.8787878787878788,18221.06486742424,17881.127546641375,13946.316250000002,3934.8112966413737,0.1157018806088304,0
pinn_multivariada,0.8888888888888888,18405.431532118055,17902.372419362,13946.316250000002,3956.0561693619984,0.11475538595900074,0
pinn_multivariada,0.898989898989899,18589.79819681187,17923.439211997014,13946.316250000002,3977.1229619970127,0.11376842276758366,0
pinn_multivariada,0.9090909090909091,18774.16486150568,17944.319670492463,13946.316250000002,3998.0034204924614,0.11273295359459905,0
pinn_multivariada,0.9191919191919192,18958.531526199495,17965.0043498589,13946.316250000002,4018.6880998588986,0.11164401098615154,0
pinn_multivariada,0.9292929292929293,19142.89819089331,17985.483135012862,13946.316250000002,4039.166885012861,0.11049921499736766,0
pinn_multivariada,0.9393939393939394,19327.264855587124,18005.745676733903,13946.316250000002,4059.429426733901,0.10929833499555217,0
pinn_multivariada,0.9494949494949495,19511.631520280935,18025.781750940245,13946.316250000002,4079.465500940243,0.10804289595335445,0
pinn_multivariada,0.9595959595959596,19695.998184974746,18045.581549416773,13946.316250000002,4099.265299416771,0.10673582831735097,0
pinn_multivariada,0.9696969696969697,19880.36484966856,18065.135909878314,13946.316250000002,4118.819659878312,0.10538115969642005,0
pinn_multivariada,0.9797979797979798,20064.731514362375,18084.43649286886,13946.316250000002,4138.1202428688575,0.1039837460126552,0
pinn_multivariada,0.98989898989899,20249.09817905619,18103.475912523645,13946.316250000002,4157.159662523643,0.10254903936583544,0
pinn_multivariada,1,20433.46484375,18122.247827690255,13946.316250000002,4175.931577690253,0.10108288962584229,0
mlp_multivariado,0,2181.1650390625,1931.2141372159685,1931.2141372159685,0,1.756810843849585,1.041822
mlp_multivariado,0.010101010101010102,2365.531703756313,2263.627703425455,2263.627703425455,0,1.8464291741611203,1.041822
mlp_multivariado,0.020202020202020204,2549.8983684501263,2611.0228492586625,2611.0228492586625,0,1.9191167091685921,1.041822
mlp_multivariado,0.030303030303030304,2734.2650331439395,2970.1767914724724,2970.1767914724724,0,1.9738570500237813,1.041822
mlp_multivariado,0.04040404040404041,2918.6316978377527,3337.725209065179,3337.725209065179,0,2.0101360645122126,1.041822
mlp_multivariado,0.050505050505050504,3102.9983625315654,3710.256598980019,3710.256598980019,0,2.027955946843294,1.041822
mlp_multivariado,0.06060606060606061,3287.365027225379,4084.4065194569257,4084.4065194569257,0,2.0278199995691364,1.041822
mlp_multivariado,0.0707070707070707,3471.7316919191917,4456.946442238895,4456.946442238895,0,2.0106899020328917,1.041822
mlp_multivariado,0.08080808080808081,3656.0983566130053,4824.862505033563,4824.862505033563,0,1.977919808831024,1.041822
mlp_multivariado,0.09090909090909091,3840.465021306818,5185.4204487630395,5185.4204487630395,0,1.93117357655655,1.041822
mlp_multivariado,0.10101010101010101,4024.831686000631,5536.214300122782,5536.214300122782,0,1.8723325025569348,1.041822
mlp_multivariado,0.1111111111111111,4209.198350694444,5875.1977485606285,5875.1977485606285,0,1.8034010968336185,1.041822
mlp_multivariado,0.12121212121212122,4393.565015388258,6200.698498812633,6200.698498812633,0,1.7264176845143537,1.041822
mlp_multivariado,0.13131313131313133,4577.931680082071,6511.417015089337,6511.417015089337,0,1.6433752666028179,1.041822
mlp_multivariado,0.1414141414141414,4762.298344775883,6806.411917331936,6806.411917331936,0,1.5561563340180835,1.041822
mlp_multivariado,0.15151515151515152,4946.665009469697,7085.074803602813,7085.074803602813,0,1.4664835215061793,1.041822
mlp_multivariado,0.16161616161616163,5131.031674163511,7347.097464823824,7347.097464823824,0,1.3758863435790671,1.041822
mlp_multivariado,0.1717171717171717,5315.398338857323,7592.434375247954,7592.434375247954,0,1.2856829363414528,1.041822
mlp_multivariado,0.18181818181818182,5499.765003551136,7821.26305274944,7821.26305274944,0,1.1969748137287974,1.041822
mlp_multivariado,0.1919191919191919,5684.131668244949,8033.944462759877,8033.944462759877,0,1.1106521364520212,1.041822
mlp_multivariado,0.20202020202020202,5868.498332938762,8230.985159044858,8230.985159044858,0,1.027406835179183,1.041822
mlp_multivariado,0.21212121212121213,6052.864997632576,8413.002371448601,8413.002371448601,0,0.9477510446751265,1.041822
mlp_multivariado,0.2222222222222222,6237.231662326389,8580.692807051564,8580.692807051564,0,0.8720386025347915,1.041822
mlp_multivariado,0.23232323232323232,6421.598327020202,8734.805552506223,8734.805552506223,0,0.8004877613419774,1.041822
mlp_multivariado,0.24242424242424243,6605.964991714015,8876.119163219859,8876.119163219859,0,0.7332036887376564,1.041822
mlp_multivariado,0.25252525252525254,6790.331656407829,9005.422800369834,9005.422800369834,0,0.6701997373491296,1.041822
mlp_multivariado,0.26262626262626265,6974.698321101642,9123.50112304396,9123.50112304396,0,0.6114168254497527,1.041822
mlp_multivariado,0.2727272727272727,7159.064985795454,9231.122549563896,9231.122549563896,0,0.5567405647043965,1.041822
mlp_multivariado,0.2828282828282828,7343.431650489268,9329.03045711261,9329.03045711261,0,0.5060159999793243,1.041822
mlp_multivariado,0.29292929292929293,7527.79831518308,9417.936880107267,9417.936880107267,0,0.4590599920477606,1.041822
mlp_multivariado,0.30303030303030304,7712.164979876894,9498.518284499838,9498.518284499838,0,0.4156713855679471,1.041822
mlp_multivariado,0.31313131313131315,7896.531644570708,9571.413028256846,9571.413028256846,0,0.3756391720780179,1.041822
mlp_multivariado,0.32323232323232326,8080.89830926452,9637.22016048061,9637.22016048061,0,0.3387488912335017,1.041822
mlp_multivariado,0.3333333333333333,8265.264973958332,9696.499257613936,9696.499257613936,0,0.30478752238232093,1.041822
mlp_multivariado,0.3434343434343434,8449.631638652147,9749.771041132739,9749.771041132739,0,0.27354711071843696,1.041822
mlp_multivariado,0.35353535353535354,8633.99830334596,9797.51856459216,9797.51856459216,0,0.24482735390399138,1.041822
mlp_multivariado,0.36363636363636365,8818.364968039772,9840.188797379213,9840.188797379213,0,0.21843735098246755,1.041822
mlp_multivariado,0.37373737373737376,9002.731632733587,9878.194467316207,9878.194467316207,0,0.19419668900566991,1.041822
mlp_multivariado,0.3838383838383838,9187.098297427397,9911.916054155492,9911.916054155492,0,0.1719360164173205,1.041822
mlp_multivariado,0.3939393939393939,9371.464962121212,9941.703851158203,9941.703851158203,0,0.1514972273393497,1.041822
mlp_multivariado,0.40404040404040403,9555.831626815025,9967.880032717156,9967.880032717156,0,0.132733358341816,1.041822
mlp_multivariado,0.41414141414141414,9740.198291508837,9990.740682839887,9990.740682839887,0,0.11550827944263742,1.041822
mlp_multivariado,0.42424242424242425,9924.564956202652,10010.557752765777,10010.557752765777,0,0.09969624406003612,1.041822
mlp_multivariado,0.43434343434343436,10108.931620896465,10027.580926563016,10027.580926563016,0,0.08518134831578703,1.041822
mlp_multivariado,0.4444444444444444,10293.298285590277,10042.039381715698,10042.039381715698,0,0.07185693826159503,1.041822
mlp_multivariado,0.45454545454545453,10477.66495028409,10054.143437901748,10054.143437901748,0,0.05962499395881184,1.041822
mlp_multivariado,0.46464646464646464,10662.031614977905,10064.086091757119,10064.086091757119,0,0.04839551162324908,1.041822
mlp_multivariado,0.47474747474747475,10846.398279671717,10072.044438745561,10072.044438745561,0,0.0380858989295953,1.041822
mlp_multivariado,0.48484848484848486,11030.76494436553,10078.180985578376,10078.180985578376,0,0.028620393812154456,1.041822
mlp_multivariado,0.494949494949495,11215.131609059345,10082.644858180312,10082.644858180312,0,0.0199295134291165,1.041822
mlp_multivariado,0.5050505050505051,11399.498273753157,10085.5729111599,10085.5729111599,0,0.01194953719073393,1.041822
mlp_multivariado,0.5151515151515151,11583.86493844697,10087.09074526202,10087.09074526202,0,0.0046220256995497255,1.041822
mlp_multivariado,0.5252525252525253,11768.231603140785,10087.313639475648,10087.313639475648,0,-0.0021066240484816806,1.041822
mlp_multivariado,0.5353535353535354,11952.598267834595,10086.347404431443,10086.347404431443,0,-0.008285587897375834,1.041822
mlp_multivariado,0.5454545454545454,12136.964932528408,10084.289163524545,10084.289163524545,0,-0.013959989616038603,1.041822
mlp_multivariado,0.5555555555555556,12321.331597222223,10081.228067891709,10081.228067891709,0,-0.01917124370419978,1.041822
mlp_multivariado,0.5656565656565656,12505.698261916035,10077.245950999997,10077.245950999997,0,-0.02395736805396897,1.041822
mlp_multivariado,0.5757575757575758,12690.06492660985,10072.417928197501,10072.417928197501,0,-0.028353268725446423,1.041822
mlp_multivariado,0.5858585858585859,12874.43159130366,10066.81294615709,10066.81294615709,0,-0.032390999113919024,1.041822
mlp_multivariado,0.5959595959595959,13058.798255997473,10060.494286727653,10060.494286727653,0,-0.03609999573890802,1.041822
mlp_multivariado,0.6060606060606061,13243.164920691288,10053.52002930481,10053.52002930481,0,-0.039507292786117816,1.041822
mlp_multivariado,0.6161616161616161,13427.5315853851,10045.943475451506,10045.943475451506,0,-0.042637717405923765,0
mlp_multivariado,0.6262626262626263,13611.898250078915,10037.81353914243,10037.81353914243,0,-0.04551406762869174,0
mlp_multivariado,0.6363636363636364,13796.264914772728,10029.175105677257,10029.175105677257,0,-0.04815727460593896,0
mlp_multivariado,0.6464646464646465,13980.63157946654,10020.069362006725,10020.069362006725,0,-0.05058655073297117,0
mlp_multivariado,0.6565656565656566,14164.998244160353,10010.534100942277,10010.534100942277,0,-0.05281952506282874,0
mlp_multivariado,0.6666666666666666,14349.364908854166,10000.604001473377,10000.604001473377,0,-0.05487236727978052,0
mlp_multivariado,0.6767676767676768,14533.73157354798,9990.310887195035,9990.310887195035,0,-0.05675990136765578,0
mlp_multivariado,0.6868686868686869,14718.098238241793,9979.683964649848,9979.683964649848,0,-0.05849570999015934,0
mlp_multivariado,0.696969696969697,14902.464902935608,9968.750043211907,9968.750043211907,0,-0.060092230488441284,0
mlp_multivariado,0.7070707070707071,15086.831567629419,9957.53373798255,9957.53373798255,0,-0.06156084329940482,0
mlp_multivariado,0.7171717171717171,15271.198232323231,9946.05765702795,9946.05765702795,0,-0.06291195351065834,0
mlp_multivariado,0.7272727272727273,15455.564897017046,9934.342574164226,9934.342574164226,0,-0.06415506618623083,0
mlp_multivariado,0.7373737373737373,15639.931561710859,9922.407588385602,9922.407588385602,0,-0.06529885602693851,0
mlp_multivariado,0.7474747474747475,15824.298226404673,9910.270270933119,9910.270270933119,0,-0.06635123186479384,0
mlp_multivariado,0.7575757575757576,16008.664891098484,9897.946800914531,9897.946800914531,0,-0.06731939643570195,0
mlp_multivariado,0.7676767676767676,16193.031555792297,9885.452090308729,9885.452090308729,0,-0.06820990182615477,0
mlp_multivariado,0.7777777777777778,16377.398220486111,9872.799899119087,9872.799899119087,0,-0.06902870094686125,0
mlp_multivariado,0.7878787878787878,16561.764885179924,9860.002941378914,9860.002941378914,0,-0.06978119534622049,0
mlp_multivariado,0.797979797979798,16746.13154987374,9847.072982657017,9847.072982657017,0,-0.07047227964772879,0
mlp_multivariado,0.8080808080808081,16930.49821456755,9834.020929662365,9834.020929662365,0,-0.07110638286272523,0
mlp_multivariado,0.8181818181818182,17114.864879261364,9820.856912502397,9820.856912502397,0,-0.07168750680634753,0
mlp_multivariado,0.8282828282828283,17299.231543955175,9807.590360109654,9807.590360109654,0,-0.07221926182502011,0
mlp_multivariado,0.8383838383838383,17483.59820864899,9794.230069315225,9794.230069315225,0,-0.07270490001842735,0
mlp_multivariado,0.8484848484848485,17667.964873342804,9780.78426801462,9780.78426801462,0,-0.07314734613030799,0
mlp_multivariado,0.8585858585858586,17852.33153803662,9767.260672841694,9767.260672841694,0,-0.07354922625842221,0
mlp_multivariado,0.8686868686868687,18036.69820273043,9753.666541739054,9753.666541739054,0,-0.07391289453141514,0
mlp_multivariado,0.8787878787878788,18221.06486742424,9740.008721787737,9740.008721787737,0,-0.07424045787945142,0
mlp_multivariado,0.8888888888888888,18405.431532118055,9726.293692636373,9726.293692636373,0,-0.07453379902123004,0
mlp_multivariado,0.898989898989899,18589.79819681187,9712.52760584794,9712.52760584794,0,-0.07479459777990234,0
mlp_multivariado,0.9090909090909091,18774.16486150568,9698.716320462849,9698.716320462849,0,-0.07502435082982269,0
mlp_multivariado,0.9191919191919192,18958.531526199495,9684.865435058182,9684.865435058182,0,-0.0752243899753828,0
mlp_multivariado,0.9292929292929293,19142.89819089331,9670.980316565827,9670.980316565827,0,-0.07539589904625892,0
mlp_multivariado,0.9393939393939394,19327.264855587124,9657.066126095924,9657.066126095924,0,-0.07553992950164952,0
mlp_multivariado,0.9494949494949495,19511.631520280935,9643.127841997026,9643.127841997026,0,-0.07565741481653271,0
mlp_multivariado,0.9595959595959596,19695.998184974746,9629.170280369926,9629.170280369926,0,-0.07574918372955376,0
mlp_multivariado,0.9696969696969697,19880.36484966856,9615.198113238719,9615.198113238719,0,-0.07581597242045833,0
mlp_multivariado,0.9797979797979798,20064.731514362375,9601.215884570147,9601.215884570147,0,-0.0758584356864553,0
mlp_multivariado,0.98989898989899,20249.09817905619,9587.228024320044,9587.228024320044,0,-0.07587715717819225,0
mlp_multivariado,1,20433.46484375,9573.238860674577,9573.238860674577,0,-0.0758726587552073,0
