epoca,loss_total,loss_dados,loss_fisica,loss_contorno
871,0.02330779214319287,0.02330779214319287,0,0
872,0.02330701442681731,0.02330701442681731,0,0
873,0.02330623296196527,0.02330623296196527,0,0
874,0.0233054477317541,0.0233054477317541,0,0
875,0.023304658719347938,0.023304658719347938,0,0
876,0.02330386590796124,0.02330386590796124,0,0
877,0.02330306928086274,0.02330306928086274,0,0
878,0.023302268821379372,0.023302268821379372,0,0
879,0.023301464512900057,0.023301464512900057,0,0
880,0.023300656338880125,0.023300656338880125,0,0
881,0.023299844282845057,0.023299844282845057,0,0
882,0.023299028328395217,0.023299028328395217,0,0
883,0.023298208459209747,0.023298208459209747,0,0
884,0.02329738465905153,0.02329738465905153,0,0
885,0.02329655691177115,0.02329655691177115,0,0
886,0.02329572520131219,0.02329572520131219,0,0
887,0.023294889511715433,0.023294889511715433,0,0
888,0.023294049827124127,0.023294049827124127,0,0
889,0.02329320613178861,0.02329320613178861,0,0
890,0.023292358410071518,0.023292358410071518,0,0
891,0.023291506646453332,0.023291506646453332,0,0
892,0.023290650825536798,0.023290650825536798,0,0
893,0.023289790932052884,0.023289790932052884,0,0
894,0.023288926950866443,0.023288926950866443,0,0
895,0.023288058866981223,0.023288058866981223,0,0
896,0.02328718666554623,0.02328718666554623,0,0
897,0.023286310331860807,0.023286310331860807,0,0
898,0.02328542985138122,0.02328542985138122,0,0
899,0.023284545209726396,0.023284545209726396,0,0
900,0.02328365639268413,0.02328365639268413,0,0
901,0.023282763386217407,0.023282763386217407,0,0
902,0.023281866176470514,0.023281866176470514,0,0
903,0.02328096474977617,0.02328096474977617,0,0
904,0.023280059092661554,0.023280059092661554,0,0
905,0.023279149191855336,0.023279149191855336,0,0
906,0.023278235034294395,0.023278235034294395,0,0
907,0.02327731660713093,0.02327731660713093,0,0
908,0.02327639389773982,0.02327639389773982,0,0
909,0.023275466893725113,0.023275466893725113,0,0
910,0.023274535582928316,0.023274535582928316,0,0
911,0.023273599953435246,0.023273599953435246,0,0
912,0.02327265999358381,0.02327265999358381,0,0
913,0.023271715691971794,0.023271715691971794,0,0
914,0.023270767037464737,0.023270767037464737,0,0
915,0.023269814019203926,0.023269814019203926,0,0
916,0.023268856626614327,0.023268856626614327,0,0
917,0.023267894849413037,0.023267894849413037,0,0
918,0.023266928677617878,0.023266928677617878,0,0
919,0.023265958101555118,0.023265958101555118,0,0
920,0.02326498311186927,0.02326498311186927,0,0
921,0.023264003699530335,0.023264003699530335,0,0
922,0.02326301985584458,0.02326301985584458,0,0
923,0.023262031572461685,0.023262031572461685,0,0
924,0.02326103884138532,0.02326103884138532,0,0
925,0.023260041654981536,0.023260041654981536,0,0
926,0.023259040005988604,0.023259040005988604,0,0
927,0.023258033887526394,0.023258033887526394,0,0
928,0.023257023293106045,0.023257023293106045,0,0
929,0.023256008216639968,0.023256008216639968,0,0
930,0.023254988652451365,0.023254988652451365,0,0
931,0.02325396459528453,0.02325396459528453,0,0
932,0.023252936040315062,0.023252936040315062,0,0
933,0.02325190298316005,0.02325190298316005,0,0
934,0.023250865419888547,0.023250865419888547,0,0
935,0.023249823347031774,0.023249823347031774,0,0
