epoca,loss_total,loss_dados,loss_fisica,loss_contorno
1608,0.012378638433337745,0.012378638433337745,0,0
1609,0.012377184994104415,0.012377184994104415,0,0
1610,0.012375736472216238,0.012375736472216238,0,0
1611,0.012374292830610482,0.012374292830610482,0,0
1612,0.012372854031948584,0.012372854031948584,0,0
1613,0.012371420038698153,0.012371420038698153,0,0
1614,0.012369990813210377,0.012369990813210377,0,0
1615,0.01236856631779282,0.01236856631779282,0,0
1616,0.01236714651477804,0.01236714651477804,0,0
1617,0.0123657313665875,0.0123657313665875,0,0
1618,0.012364320835791254,0.012364320835791254,0,0
1619,0.012362914885163072,0.012362914885163072,0,0
1620,0.012361513477732075,0.012361513477732075,0,0
1621,0.012360116576829429,0.012360116576829429,0,0
1622,0.012358724146131745,0.012358724146131745,0,0
1623,0.012357336149699983,0.012357336149699983,0,0
1624,0.012355952552015418,0.012355952552015418,0,0
1625,0.01235457331801129,0.01235457331801129,0,0
1626,0.01235319841310151,0.01235319841310151,0,0
1627,0.012351827803205664,0.012351827803205664,0,0
1628,0.012350461454771249,0.012350461454771249,0,0
1629,0.012349099334792517,0.012349099334792517,0,0
1630,0.012347741410826892,0.012347741410826892,0,0
1631,0.012346387651008097,0.012346387651008097,0,0
1632,0.012345038024057363,0.012345038024057363,0,0
1633,0.012343692499291684,0.012343692499291684,0,0
1634,0.012342351046630265,0.012342351046630265,0,0
1635,0.01234101363659845,0.01234101363659845,0,0
1636,0.012339680240329956,0.012339680240329956,0,0
1637,0.012338350829567142,0.012338350829567142,0,0
1638,0.012337025376659658,0.012337025376659658,0,0
1639,0.012335703854561345,0.012335703854561345,0,0
1640,0.012334386236826117,0.012334386236826117,0,0
1641,0.012333072497601894,0.012333072497601894,0,0
1642,0.012331762611624116,0.012331762611624116,0,0
1643,0.012330456554207324,0.012330456554207324,0,0
1644,0.012329154301236564,0.012329154301236564,0,0
1645,0.012327855829157386,0.012327855829157386,0,0
1646,0.012326561114965296,0.012326561114965296,0,0
1647,0.012325270136194506,0.012325270136194506,0,0
1648,0.01232398287090611,0.01232398287090611,0,0
1649,0.012322699297675717,0.012322699297675717,0,0
1650,0.012321419395580853,0.012321419395580853,0,0
1651,0.012320143144187449,0.012320143144187449,0,0
1652,0.012318870523536888,0.012318870523536888,0,0
1653,0.012317601514132194,0.012317601514132194,0,0
1654,0.012316336096924462,0.012316336096924462,0,0
1655,0.012315074253298688,0.012315074253298688,0,0
1656,0.012313815965060197,0.012313815965060197,0,0
1657,0.012312561214420542,0.012312561214420542,0,0
1658,0.012311309983983899,0.012311309983983899,0,0
1659,0.012310062256732996,0.012310062256732996,0,0
1660,0.012308818016015572,0.012308818016015572,0,0
1661,0.012307577245531075,0.012307577245531075,0,0
1662,0.012306339929317029,0.012306339929317029,0,0
1663,0.012305106051736082,0.012305106051736082,0,0
