data,vazao,ena_bruta,mes_sin,mes_cos,vazao_lag1,geracao_lag1,geracao,vazao_norm,ena_bruta_norm,vazao_lag1_norm,geracao_lag1_norm,geracao_norm
2019-11-02,5801.35498046875,6160.22607422,-0.5000000000000004,0.8660254037844384,6797.60986328125,8730.726833333332,8527.428291666667,0.19834157778169542,0.03593747957637785,0.25292400813146676,0.43852050491577005,0.41663458687137916
2019-11-03,5703.48486328125,6136.52099609,-0.5000000000000004,0.8660254037844384,5801.35498046875,8527.428291666667,8070.239541666667,0.19297950734483107,0.03537640068771029,0.19834157778169542,0.41663458687137916,0.3674163513086091
2019-11-04,5867.4599609375,6163.18798828,-0.5000000000000004,0.8660254037844384,5703.48486328125,8070.239541666667,9258.978875,0.201963312093323,0.036007585544390285,0.19297950734483107,0.3674163513086091,0.4953889939660021
2019-11-05,6796.08984375,6064.4921875,-0.5000000000000004,0.8660254037844384,5867.4599609375,9258.978875,10216.187666666669,0.25284072988447787,0.03367154050315006,0.201963312093323,0.4953889939660021,0.5984364285124656
2019-11-06,6849.31494140625,6119.02099609,-0.5000000000000004,0.8660254037844384,6796.08984375,10216.187666666669,10067.933333333332,0.2557568061173798,0.03496219068182736,0.25284072988447787,0.5984364285124656,0.5824762442314623
2019-11-07,6436.14501953125,6165.29492188,-0.5000000000000004,0.8660254037844384,6849.31494140625,10067.933333333332,9719.525375,0.2331202109323231,0.03605745485746748,0.2557568061173798,0.5824762442314623,0.5449687050254041
2019-11-08,6144.60009765625,6346.26904297,-0.5000000000000004,0.8660254037844384,6436.14501953125,9719.525375,9403.548166666666,0.2171471595911367,0.040340957243830085,0.2331202109323231,0.5449687050254041,0.5109524684661789
2019-11-09,5855.81005859375,6540.38818359,-0.5000000000000004,0.8660254037844384,6144.60009765625,9403.548166666666,8688.998458333333,0.20132504171269086,0.04493559097972715,0.2171471595911367,0.5109524684661789,0.4340282749770379
2019-11-10,5441.43505859375,6805.49316406,-0.5000000000000004,0.8660254037844384,5855.81005859375,8688.998458333333,7558.470958333332,0.17862242316959737,0.05121039872373121,0.20132504171269086,0.4340282749770379,0.3123223738471665
2019-11-11,5206.89013671875,6970.78222656,-0.5000000000000004,0.8660254037844384,5441.43505859375,7558.470958333332,8894.644041666666,0.16577226596284556,0.05512264921233167,0.17862242316959737,0.3123223738471665,0.45616686163942455
2019-11-12,5009.5048828125,7151.70996094,-0.5000000000000004,0.8660254037844384,5206.89013671875,8894.644041666666,9682.698708333332,0.15495799839007873,0.059405053665013044,0.16577226596284556,0.45616686163942455,0.5410041640016111
2019-11-13,5046.8349609375,7359.875,-0.5000000000000004,0.8660254037844384,5009.5048828125,9682.698708333332,9504.345625,0.15700322439033396,0.06433214178236514,0.15495799839007873,0.5410041640016111,0.5218037263949414
2019-11-14,5075.47509765625,7578.8671875,-0.5000000000000004,0.8660254037844384,5046.8349609375,9504.345625,9101.447125,0.15857234921434077,0.06951549922651883,0.15700322439033396,0.5218037263949414,0.4784300579026904
2019-11-15,5024.449951171875,7882.01416016,-0.5000000000000004,0.8660254037844384,5075.47509765625,9101.447125,8517.191958333333,0.15577680306232813,0.07669072833102678,0.15857234921434077,0.4784300579026904,0.4155326037948072
2019-11-16,4915.18505859375,8142.67919922,-0.5000000000000004,0.8660254037844384,5024.449951171875,8517.191958333333,8717.491375,0.1497904400424711,0.08286044646602764,0.15577680306232813,0.4155326037948072,0.43709565378802206
2019-11-17,5088.31005859375,8427.72265625,-0.5000000000000004,0.8660254037844384,4915.18505859375,8717.491375,8260.552583333332,0.1592755461306112,0.08960718086678682,0.1497904400424711,0.43709565378802206,0.38790432726037344
2019-11-18,5233.330078125,8563.40039063,-0.5000000000000004,0.8660254037844384,5088.31005859375,8260.552583333332,9066.857583333333,0.16722084733008014,0.09281855658997092,0.1592755461306112,0.38790432726037344,0.4747063525189549
2019-11-19,5208.06494140625,8628.13867188,-0.5000000000000004,0.8660254037844384,5233.330078125,9066.857583333333,8820.048875,0.16583663071140167,0.09435085623896594,0.16722084733008014,0.4747063525189549,0.4481363873881573
2019-11-20,5098.68505859375,8759.73828125,-0.5000000000000004,0.8660254037844384,5208.06494140625,8820.048875,8438.488875000001,0.1598439676506947,0.09746570623732811,0.16583663071140167,0.4481363873881573,0.40705989554243605
