data,vazao
2022-11-25,5755.89501953125
2022-11-26,5670.43505859375
2022-11-27,5588.26513671875
2022-11-28,5908.77001953125
2022-11-29,5890.280029296875
2022-11-30,7080.294921875
2022-12-01,6698.385009765625
2022-12-02,6101.294921875
2022-12-03,5789.56005859375
2022-12-04,5745.14013671875
2022-12-05,5677.405029296875
2022-12-06,5955.5
2022-12-07,6057.919921875
2022-12-08,6031.760009765625
2022-12-09,6024.52490234375
2022-12-10,6022.16015625
2022-12-11,5883.58984375
2022-12-12,5878.465087890625
2022-12-13,6352.110107421875
2022-12-14,6637.85498046875
2022-12-15,6884.25
2022-12-16,7009.284912109375
2022-12-17,6776.93994140625
2022-12-18,5744.719970703125
2022-12-19,5371.4150390625
2022-12-20,5711.10009765625
2022-12-21,5890.054931640625
2022-12-22,5742.3349609375
2022-12-23,5683.4599609375
2022-12-24,5546.739990234375
2022-12-25,5438.125
2022-12-26,5415.5
2022-12-27,5526.75
2022-12-28,5668.719970703125
2022-12-29,5676.260009765625
2022-12-30,5527.2099609375
2022-12-31,5360.77490234375
2023-01-01,5215.33984375
2023-01-02,5346.64013671875
2023-01-03,5864.2099609375
2023-01-04,6127.429931640625
2023-01-05,6084.929931640625
2023-01-06,7027.60498046875
2023-01-07,7273.60986328125
2023-01-08,6086.284912109375
2023-01-09,5668.18994140625
2023-01-10,7284.60986328125
2023-01-11,8491.929931640625
2023-01-12,8555.094970703125
2023-01-13,9461.294921875
2023-01-14,8164.300048828125
2023-01-15,6548.72998046875
2023-01-16,5941.804931640625
2023-01-17,8082.2900390625
2023-01-18,7810.820068359375
2023-01-19,8998.31005859375
2023-01-20,10481.134765625
2023-01-21,10809.53515625
2023-01-22,10932.919921875
2023-01-23,11140.3798828125
2023-01-24,11193.21484375
2023-01-25,11001.25
2023-01-26,11226.46484375
2023-01-27,10836.2099609375
2023-01-28,10132.31005859375
2023-01-29,9663.0
2023-01-30,9526.27490234375
2023-01-31,8701.89990234375
2023-02-01,8062.030029296875
2023-02-02,7120.35986328125
2023-02-03,7609.97509765625
2023-02-04,7527.85009765625
2023-02-05,7912.655029296875
2023-02-06,8557.41015625
2023-02-07,9040.52001953125
2023-02-08,9632.9501953125
2023-02-09,9825.5048828125
2023-02-10,9856.169921875
2023-02-11,9963.9599609375
2023-02-12,9915.044921875
2023-02-13,10127.71484375
2023-02-14,11540.73486328125
2023-02-15,13221.35986328125
2023-02-16,14491.69482421875
2023-02-17,14534.93994140625
2023-02-18,14465.19482421875
2023-02-19,13521.9248046875
2023-02-20,13046.64990234375
2023-02-21,13130.22998046875
2023-02-22,12850.47021484375
2023-02-23,12630.47509765625
2023-02-24,12500.51025390625
2023-02-25,13163.18017578125
2023-02-26,14709.7099609375
2023-02-27,16053.44482421875
2023-02-28,15385.46484375
2023-03-01,14564.9599609375
2023-03-02,12421.76513671875
2023-03-03,10644.1748046875
2023-03-04,9833.78515625
2023-03-05,8012.360107421875
2023-03-06,6977.64013671875
2023-03-07,6972.93994140625
2023-03-08,7111.719970703125
2023-03-09,7056.824951171875
2023-03-10,6963.864990234375
2023-03-11,7024.534912109375
2023-03-12,9606.9150390625
2023-03-13,11384.7099609375
2023-03-14,13350.77490234375
2023-03-15,14907.02490234375
2023-03-16,16296.375
2023-03-17,16419.58056640625
2023-03-18,16034.9599609375
2023-03-19,15889.81982421875
2023-03-20,15613.56005859375
2023-03-21,15641.830078125
2023-03-22,15068.615234375
2023-03-23,14082.78515625
2023-03-24,13073.625
2023-03-25,10808.3251953125
2023-03-26,8846.3251953125
2023-03-27,8242.6650390625
2023-03-28,8424.93994140625
2023-03-29,8536.31005859375
2023-03-30,9040.044921875
2023-03-31,7299.43994140625
2023-04-01,6098.93994140625
2023-04-02,5749.48486328125
2023-04-03,5612.68994140625
2023-04-04,5788.22998046875
2023-04-05,5769.919921875
2023-04-06,5560.6298828125
2023-04-07,5401.27490234375
2023-04-08,5223.27490234375
2023-04-09,5176.43994140625
2023-04-10,5123.97509765625
2023-04-11,5176.93505859375
2023-04-12,5293.48486328125
2023-04-13,5534.25
2023-04-14,8301.530029296875
2023-04-15,10044.7451171875
2023-04-16,9683.52001953125
2023-04-17,9108.2548828125
2023-04-18,8785.0400390625
2023-04-19,10091.9150390625
2023-04-20,14107.68505859375
2023-04-21,15914.580078125
2023-04-22,14851.93505859375
2023-04-23,10817.02490234375
2023-04-24,7728.08984375
2023-04-25,6810.89990234375
2023-04-26,7611.844970703125
2023-04-27,8563.615234375
2023-04-28,8866.77001953125
2023-04-29,9081.22021484375
2023-04-30,9702.77001953125
2023-05-01,10204.71484375
2023-05-02,9987.43017578125
2023-05-03,9018.97509765625
2023-05-04,7213.01513671875
2023-05-05,6448.7548828125
2023-05-06,5797.52490234375
2023-05-07,5643.7451171875
2023-05-08,5575.72998046875
2023-05-09,5727.330078125
2023-05-10,6108.580078125
2023-05-11,6245.35498046875
2023-05-12,6300.794921875
2023-05-13,5986.64990234375
2023-05-14,5658.35009765625
2023-05-15,5599.0
2023-05-16,5594.044921875
2023-05-17,5466.93994140625
2023-05-18,5214.16015625
2023-05-19,5222.5
2023-05-20,5132.33984375
2023-05-21,5076.89013671875
2023-05-22,5024.2099609375
2023-05-23,5042.14990234375
2023-05-24,5180.9150390625
2023-05-25,5164.3349609375
2023-05-26,5094.5400390625
2023-05-27,5016.4951171875
2023-05-28,5036.41015625
2023-05-29,5008.22998046875
2023-05-30,5086.66015625
2023-05-31,5131.68994140625
2023-06-01,5113.2099609375
2023-06-02,5122.2900390625
2023-06-03,5133.375
2023-06-04,5239.9150390625
2023-06-05,5018.02001953125
2023-06-06,5338.294921875
2023-06-07,5433.43505859375
2023-06-08,5144.81005859375
2023-06-09,4906.4599609375
2023-06-10,4870.58984375
2023-06-11,4899.83984375
2023-06-12,5016.52001953125
2023-06-13,5368.9599609375
2023-06-14,5855.81005859375
2023-06-15,6419.48486328125
2023-06-16,7584.14013671875
2023-06-17,6374.33984375
2023-06-18,6463.0048828125
2023-06-19,5711.2548828125
2023-06-20,6003.2900390625
2023-06-21,6018.10009765625
2023-06-22,6144.544921875
2023-06-23,6046.18994140625
2023-06-24,5679.56005859375
2023-06-25,5138.22998046875
2023-06-26,5009.4599609375
2023-06-27,5338.0
2023-06-28,5276.3349609375
2023-06-29,5177.35986328125
2023-06-30,5216.31005859375
2023-07-01,4930.8701171875
2023-07-02,4862.81005859375
2023-07-03,4812.7900390625
2023-07-04,4816.419921875
2023-07-05,4854.6298828125
2023-07-06,4938.75
2023-07-07,5783.60009765625
2023-07-08,5779.10498046875
2023-07-09,4949.56005859375
2023-07-10,4852.6298828125
2023-07-11,5060.5400390625
2023-07-12,5007.590087890625
2023-07-13,4938.10498046875
2023-07-14,5310.625
2023-07-15,5265.27001953125
2023-07-16,4957.050048828125
2023-07-17,4868.7099609375
2023-07-18,4911.97998046875
2023-07-19,4990.330078125
2023-07-20,4956.89990234375
2023-07-21,4981.27490234375
2023-07-22,4976.83984375
2023-07-23,4959.7900390625
2023-07-24,4926.4599609375
2023-07-25,5065.3349609375
2023-07-26,5119.83984375
2023-07-27,5162.18994140625
2023-07-28,5202.625
2023-07-29,5075.27001953125
2023-07-30,4972.72998046875
2023-07-31,4931.31005859375
2023-08-01,5128.6201171875
2023-08-02,5223.85009765625
2023-08-03,5335.18994140625
2023-08-04,5165.080078125
2023-08-05,5243.9599609375
2023-08-06,5106.7900390625
2023-08-07,5012.2099609375
2023-08-08,5251.76513671875
2023-08-09,5495.6201171875
2023-08-10,5654.6650390625
2023-08-11,5796.06494140625
2023-08-12,5861.47998046875
2023-08-13,5641.7900390625
2023-08-14,5218.31005859375
2023-08-15,5927.33984375
2023-08-16,5730.4150390625
2023-08-17,5678.26513671875
2023-08-18,5636.72509765625
2023-08-19,5576.23486328125
2023-08-20,5390.08984375
2023-08-21,5255.3349609375
2023-08-22,6108.89501953125
2023-08-23,6160.73486328125
2023-08-24,6835.76513671875
2023-08-25,6932.16015625
2023-08-26,6427.91015625
2023-08-27,5599.4599609375
2023-08-28,5803.3701171875
2023-08-29,6371.2900390625
2023-08-30,5859.47998046875
2023-08-31,5960.35498046875
2023-09-01,5872.06005859375
2023-09-02,5733.0849609375
2023-09-03,5384.1650390625
2023-09-04,5229.68505859375
2023-09-05,6079.5400390625
2023-09-06,5813.60986328125
2023-09-07,5424.89501953125
2023-09-08,5322.125
2023-09-09,5929.64501953125
2023-09-10,5529.06494140625
2023-09-11,5363.25
2023-09-12,6107.31005859375
2023-09-13,6216.205078125
2023-09-14,6206.66015625
2023-09-15,5871.85986328125
2023-09-16,5792.919921875
2023-09-17,5478.83984375
2023-09-18,5333.48486328125
2023-09-19,6341.60009765625
2023-09-20,6546.080078125
2023-09-21,6607.9951171875
2023-09-22,6444.8798828125
2023-09-23,6061.534912109375
2023-09-24,5637.239990234375
2023-09-25,5671.840087890625
2023-09-26,6585.14990234375
2023-09-27,6790.0849609375
2023-09-28,6564.580078125
2023-09-29,6344.300048828125
2023-09-30,6098.830078125
2023-10-01,5889.52490234375
2023-10-02,5259.64013671875
2023-10-03,6587.1298828125
2023-10-04,6970.340087890625
2023-10-05,7097.239990234375
2023-10-06,7295.074951171875
2023-10-07,6717.76513671875
2023-10-08,6184.590087890625
2023-10-09,6038.58984375
2023-10-10,6941.080078125
2023-10-11,6714.804931640625
2023-10-12,6256.155029296875
2023-10-13,5644.89013671875
2023-10-14,5756.7900390625
2023-10-15,5139.429931640625
2023-10-16,5091.10498046875
2023-10-17,5768.9599609375
2023-10-18,5816.5048828125
2023-10-19,6102.4150390625
2023-10-20,6134.91015625
2023-10-21,5479.89013671875
2023-10-22,5201.344970703125
2023-10-23,5185.52001953125
2023-10-24,6058.625
2023-10-25,6396.409912109375
2023-10-26,6290.31005859375
2023-10-27,6955.93994140625
2023-10-28,6951.60009765625
2023-10-29,6745.425048828125
2023-10-30,6777.89013671875
2023-10-31,7188.93994140625
2023-11-01,7599.905029296875
2023-11-02,7760.550048828125
2023-11-03,8875.33984375
2023-11-04,9443.7099609375
2023-11-05,8808.5751953125
2023-11-06,8086.8349609375
2023-11-07,8364.594970703125
2023-11-08,7817.75
2023-11-09,7279.33984375
2023-11-10,7434.989990234375
2023-11-11,7563.2900390625
2023-11-12,7271.18994140625
2023-11-13,8481.75
2023-11-14,8496.18994140625
2023-11-15,7755.3798828125
2023-11-16,8129.179931640625
2023-11-17,7878.10009765625
2023-11-18,8008.465087890625
2023-11-19,7335.4951171875
2023-11-20,6784.83984375
2023-11-21,7379.989990234375
2023-11-22,7363.9150390625
2023-11-23,7380.0400390625
2023-11-24,7698.89501953125
2023-11-25,7618.875
2023-11-26,6395.85986328125
2023-11-27,6307.85009765625
2023-11-28,7564.66015625
2023-11-29,7855.3349609375
2023-11-30,7754.010009765625
2023-12-01,7667.590087890625
2023-12-02,7560.905029296875
2023-12-03,6696.60498046875
2023-12-04,7198.614990234375
2023-12-05,6588.5048828125
2023-12-06,6362.2451171875
2023-12-07,7186.574951171875
2023-12-08,7383.074951171875
2023-12-09,6795.6298828125
2023-12-10,6077.4599609375
2023-12-11,6538.044921875
2023-12-12,7335.2451171875
2023-12-13,6870.5400390625
2023-12-14,6463.635009765625
2023-12-15,7022.425048828125
2023-12-16,6922.6201171875
2023-12-17,6386.080078125
2023-12-18,6660.510009765625
2023-12-19,6746.2900390625
2023-12-20,6832.8701171875
2023-12-21,6431.080078125
2023-12-22,6608.23486328125
2023-12-23,6288.469970703125
2023-12-24,6713.3349609375
2023-12-25,5609.8701171875
2023-12-26,5993.1201171875
2023-12-27,5969.39501953125
2023-12-28,5445.919921875
2023-12-29,5456.324951171875
2023-12-30,5787.820068359375
2023-12-31,5445.85986328125
2024-01-01,5377.68505859375
2024-01-02,5785.125
2024-01-03,6174.23486328125
2024-01-04,5944.705078125
2024-01-05,6248.39501953125
2024-01-06,6141.570068359375
2024-01-07,6169.889892578125
2024-01-08,6477.510009765625
2024-01-09,6995.860107421875
2024-01-10,6553.93994140625
2024-01-11,7724.64501953125
2024-01-12,7427.52001953125
2024-01-13,6583.625
2024-01-14,6893.0400390625
2024-01-15,6938.8349609375
2024-01-16,7603.10498046875
2024-01-17,7183.27001953125
2024-01-18,7128.89501953125
2024-01-19,7225.2900390625
2024-01-20,7810.77001953125
2024-01-21,7130.14501953125
2024-01-22,6845.77001953125
2024-01-23,7452.56005859375
2024-01-24,7085.85498046875
2024-01-25,6847.909912109375
2024-01-26,6636.125
2024-01-27,6498.81005859375
2024-01-28,5819.375
2024-01-29,5729.1201171875
2024-01-30,5943.9150390625
2024-01-31,7093.02001953125
2024-02-01,7090.0400390625
2024-02-02,6088.7900390625
2024-02-03,5346.0400390625
2024-02-04,5080.47998046875
2024-02-05,4985.75
2024-02-06,5337.875
2024-02-07,5148.18994140625
2024-02-08,5373.93994140625
2024-02-09,6572.9150390625
2024-02-10,5567.64501953125
2024-02-11,5170.47998046875
2024-02-12,4988.06005859375
2024-02-13,4973.3349609375
2024-02-14,5123.3349609375
2024-02-15,5475.93994140625
2024-02-16,5699.18994140625
2024-02-17,7290.02001953125
2024-02-18,7103.75
2024-02-19,7013.52001953125
2024-02-20,7059.8349609375
2024-02-21,6666.18994140625
2024-02-22,6089.125
2024-02-23,5982.06005859375
2024-02-24,5556.47998046875
2024-02-25,5240.4150390625
2024-02-26,5050.125
2024-02-27,5130.0849609375
2024-02-28,5447.4599609375
2024-02-29,6032.97998046875
2024-03-01,5820.31005859375
2024-03-02,6063.02001953125
2024-03-03,5622.2900390625
2024-03-04,5046.06005859375
2024-03-05,5732.4150390625
2024-03-06,5577.625
2024-03-07,5290.75
2024-03-08,5105.68994140625
2024-03-09,4954.125
2024-03-10,4983.81005859375
2024-03-11,5442.0
2024-03-12,5403.375
2024-03-13,5279.72998046875
2024-03-14,5304.77001953125
2024-03-15,5300.25
2024-03-16,5500.81005859375
2024-03-17,5379.85498046875
2024-03-18,5079.31005859375
2024-03-19,5338.22998046875
2024-03-20,5478.679931640625
2024-03-21,5667.5400390625
2024-03-22,5428.0849609375
2024-03-23,5271.3349609375
2024-03-24,4872.31005859375
2024-03-25,4840.4150390625
2024-03-26,4880.8349609375
2024-03-27,4971.7900390625
2024-03-28,5008.47998046875
2024-03-29,4856.72998046875
2024-03-30,4829.72998046875
2024-03-31,4746.1650390625
2024-04-01,4635.4150390625
2024-04-02,4546.85498046875
2024-04-03,4726.02001953125
2024-04-04,4925.02001953125
2024-04-05,4895.0400390625
2024-04-06,4493.47998046875
2024-04-07,4659.875
2024-04-08,4203.199951171875
2024-04-09,4170.5999755859375
2024-04-10,4296.5400390625
2024-04-11,4696.97998046875
2024-04-12,4629.93994140625
2024-04-13,4346.64501953125
2024-04-14,4179.3699951171875
2024-04-15,4180.1500244140625
2024-04-16,4289.4100341796875
2024-04-17,6055.06005859375
2024-04-18,6180.925048828125
2024-04-19,5963.85498046875
2024-04-20,5361.18994140625
2024-04-21,5148.5849609375
2024-04-22,4850.02001953125
2024-04-23,5041.35498046875
2024-04-24,4769.68994140625
2024-04-25,4725.77001953125
2024-04-26,4859.89501953125
2024-04-27,4335.93994140625
2024-04-28,4250.52001953125
2024-04-29,4276.31005859375
2024-04-30,4280.10498046875
2024-05-01,4282.10498046875
2024-05-02,4288.625
2024-05-03,4247.0400390625
2024-05-04,4255.8349609375
2024-05-05,4210.14501953125
2024-05-06,4211.875
2024-05-07,4235.72998046875
2024-05-08,4251.56005859375
2024-05-09,4252.97998046875
2024-05-10,4207.27001953125
2024-05-11,4220.25
2024-05-12,4216.5849609375
2024-05-13,4269.31005859375
2024-05-14,4257.02001953125
2024-05-15,4046.8699951171875
2024-05-16,4002.8299560546875
2024-05-17,3976.10498046875
2024-05-18,3967.219970703125
2024-05-19,4024.1900634765625
2024-05-20,4038.9150390625
2024-05-21,4022.85498046875
2024-05-22,4023.5849609375
2024-05-23,4031.81005859375
2024-05-24,4110.93994140625
2024-05-25,4138.77001953125
2024-05-26,4093.56005859375
2024-05-27,4100.5150146484375
2024-05-28,4124.56494140625
2024-05-29,4080.7900390625
2024-05-30,4062.375
2024-05-31,4038.25
2024-06-01,3940.2099609375
2024-06-02,3932.780029296875
2024-06-03,3955.969970703125
2024-06-04,4022.2900390625
2024-06-05,3997.31005859375
2024-06-06,3992.6650390625
2024-06-07,3979.77001953125
2024-06-08,3999.5
2024-06-09,4034.27001953125
2024-06-10,4040.14501953125
2024-06-11,3993.89501953125
2024-06-12,3954.5
2024-06-13,3947.22998046875
2024-06-14,4066.64501953125
2024-06-15,4038.300048828125
2024-06-16,4029.1650390625
2024-06-17,4005.4150390625
2024-06-18,4020.18994140625
2024-06-19,4051.7900390625
2024-06-20,4037.89501953125
2024-06-21,3982.56005859375
2024-06-22,3981.125
2024-06-23,3994.52001953125
2024-06-24,3974.39990234375
2024-06-25,3867.47998046875
2024-06-26,3913.89501953125
2024-06-27,4015.56005859375
2024-06-28,3870.159912109375
2024-06-29,3916.52001953125
2024-06-30,4055.89501953125
2024-07-01,3962.02001953125
2024-07-02,3955.14501953125
2024-07-03,3961.2900390625
2024-07-04,3970.27001953125
2024-07-05,3872.47998046875
2024-07-06,3880.7099609375
2024-07-07,3872.7900390625
2024-07-08,3938.75
2024-07-09,4060.27001953125
2024-07-10,4095.14501953125
2024-07-11,4141.8349609375
2024-07-12,4033.97998046875
2024-07-13,4125.22998046875
2024-07-14,4029.18994140625
2024-07-15,3991.625
2024-07-16,3889.97998046875
2024-07-17,3882.7900390625
2024-07-18,3915.22998046875
2024-07-19,3935.39501953125
2024-07-20,3905.14501953125
2024-07-21,3905.125
2024-07-22,3881.7099609375
2024-07-23,3881.7900390625
2024-07-24,3869.93994140625
2024-07-25,3925.0400390625
2024-07-26,3910.47998046875
2024-07-27,3904.35498046875
2024-07-28,3903.25
2024-07-29,3927.14501953125
2024-07-30,3872.85498046875
2024-07-31,3853.6650390625
2024-08-01,3830.5849609375
2024-08-02,3812.9599609375
2024-08-03,3913.3349609375
2024-08-04,3878.81005859375
2024-08-05,3884.64501953125
2024-08-06,3856.93994140625
2024-08-07,3875.625
2024-08-08,3911.6650390625
2024-08-09,3978.375
2024-08-10,3918.14501953125
2024-08-11,3904.02001953125
2024-08-12,4525.06005859375
2024-08-13,5243.1650390625
2024-08-14,5074.25
2024-08-15,5060.72998046875
2024-08-16,5057.56005859375
2024-08-17,5024.43994140625
2024-08-18,5055.2900390625
2024-08-19,5282.02001953125
2024-08-20,5306.31005859375
2024-08-21,5121.89501953125
2024-08-22,5183.72998046875
2024-08-23,5310.0849609375
2024-08-24,4931.5400390625
2024-08-25,4612.97998046875
2024-08-26,4729.7900390625
2024-08-27,4937.4599609375
2024-08-28,5040.8349609375
2024-08-29,4975.02001953125
2024-08-30,4881.7900390625
2024-08-31,4738.5400390625
2024-09-01,4592.2900390625
2024-09-02,4693.18994140625
2024-09-03,4990.875
2024-09-04,4972.47998046875
2024-09-05,5041.64501953125
2024-09-06,4916.5849609375
2024-09-07,4742.875
2024-09-08,4591.5
2024-09-09,4714.77001953125
2024-09-10,4972.3349609375
2024-09-11,5035.75
2024-09-12,4939.955078125
2024-09-13,5519.6650390625
2024-09-14,5223.35498046875
2024-09-15,4852.25
2024-09-16,4957.0
2024-09-17,4952.0
2024-09-18,5071.25
2024-09-19,5460.4150390625
2024-09-20,5638.625
2024-09-21,5314.52001953125
2024-09-22,4868.81005859375
2024-09-23,5506.0400390625
2024-09-24,5732.93994140625
2024-09-25,5794.0400390625
2024-09-26,5874.0400390625
2024-09-27,6077.18994140625
2024-09-28,6007.35498046875
2024-09-29,5669.64501953125
2024-09-30,5400.5
2024-10-01,5787.6650390625
2024-10-02,5875.18994140625
2024-10-03,6166.27001953125
2024-10-04,5559.81005859375
2024-10-05,5221.8349609375
2024-10-06,4951.7099609375
2024-10-07,4952.18994140625
2024-10-08,4946.9599609375
2024-10-09,5596.52001953125
2024-10-10,5523.2900390625
2024-10-11,5421.469970703125
2024-10-12,5298.7099609375
2024-10-13,5774.68994140625
2024-10-14,5741.199951171875
2024-10-15,5787.169921875
2024-10-16,5935.98486328125
2024-10-17,6253.76513671875
2024-10-18,7037.14501953125
2024-10-19,6526.925048828125
2024-10-20,6674.22998046875
2024-10-21,7265.509765625
2024-10-22,7670.58984375
2024-10-23,7682.0751953125
2024-10-24,8087.7900390625
2024-10-25,9016.1748046875
2024-10-26,9381.490234375
2024-10-27,9007.7900390625
2024-10-28,8055.6201171875
2024-10-29,9080.625
2024-10-30,5784.5
2024-10-31,5664.5
2024-11-01,5648.9599609375
2024-11-02,5656.919921875
2024-11-03,5212.4599609375
2024-11-04,7865.06005859375
2024-11-05,7118.7099609375
2024-11-06,6344.97998046875
2024-11-07,7499.97998046875
2024-11-08,7040.455078125
2024-11-09,6226.614990234375
2024-11-10,6676.9599609375
2024-11-11,6386.35498046875
2024-11-12,7618.9150390625
2024-11-13,7304.72998046875
2024-11-14,6835.5400390625
2024-11-15,6308.989990234375
2024-11-16,5805.47509765625
2024-11-17,5960.3349609375
2024-11-18,7545.35498046875
2024-11-19,8179.5
2024-11-20,7078.43994140625
2024-11-21,6989.125
2024-11-22,7432.0400390625
2024-11-23,7861.0
2024-11-24,6365.6650390625
2024-11-25,6731.2548828125
2024-11-26,7338.10498046875
2024-11-27,8376.2099609375
2024-11-28,7798.85009765625
2024-11-29,8562.7998046875
2024-11-30,7774.5
2024-12-01,6871.43994140625
2024-12-02,8999.4599609375
2024-12-03,10087.875
2024-12-04,10572.02001953125
2024-12-05,8275.375
2024-12-06,7657.18994140625
2024-12-07,10129.56005859375
2024-12-08,10114.9150390625
2024-12-09,10306.56005859375
2024-12-10,9965.2099609375
2024-12-11,9300.68994140625
2024-12-12,10006.10986328125
2024-12-13,9205.93994140625
2024-12-14,8727.77001953125
2024-12-15,7764.58984375
2024-12-16,6316.3798828125
2024-12-17,6341.080078125
2024-12-18,6471.7998046875
2024-12-19,6788.3798828125
2024-12-20,6907.75
2024-12-21,7099.919921875
2024-12-22,5993.9599609375
2024-12-23,5522.6201171875
2024-12-24,5396.9599609375
2024-12-25,5276.580078125
2024-12-26,5231.919921875
2024-12-27,5391.830078125
2024-12-28,5281.6201171875
2024-12-29,5209.5400390625
2024-12-30,5345.2900390625
2024-12-31,5776.1201171875
