data,geracao_mwmed,ena_bruta,ena_armazenavel,vazao
2000-04-09,10360.354166666666,16921.86914063,16253.734375,
2000-04-10,11801.641666666668,16133.13183594,16133.13183594,
2000-04-11,11366.916666666666,15429.26074219,15429.26074219,
2000-04-12,11072.3375,14899.52636719,14899.52636719,
2000-04-13,10909.1875,14454.61621094,14454.61621094,
2000-04-14,10336.608333333334,14117.96484375,14117.96484375,
2000-04-15,10274.629166666668,13858.2578125,13858.2578125,
2000-04-16,9838.716666666667,13652.52539063,13652.52539063,
2000-04-17,10533.9875,13517.62109375,13517.62109375,
2000-04-18,11109.958333333334,13424.55761719,13424.55761719,
2000-04-19,10546.1125,13535.1484375,13535.1484375,
2000-04-20,9909.9625,13734.91015625,13734.91015625,
2000-04-21,9432.554166666669,14059.20996094,14059.20996094,
2000-04-22,9378.341666666667,14448.65527344,14448.65527344,
2000-04-23,9214.916666666666,14683.53027344,14683.53027344,
2000-04-24,10087.216666666667,14700.61328125,14700.61328125,
2000-04-25,10068.545833333334,14432.41308594,14432.41308594,
2000-04-26,10432.345833333333,14035.80957031,14035.80957031,
2000-04-27,10690.529166666667,13606.49023438,13606.49023438,
2000-04-28,10067.066666666668,13206.07324219,13206.07324219,
2000-04-29,9444.704166666666,12902.56054688,12902.56054688,
2000-04-30,8473.866666666667,12623.34765625,12623.34765625,
2000-05-01,8604.275,12361.47851563,12361.47851563,
2000-05-02,9769.804166666669,12169.12011719,12169.12011719,
2000-05-03,10077.65,11950.68164063,11950.68164063,
2000-05-04,9849.9625,11792.04296875,11792.04296875,
2000-05-05,9953.2125,11645.09472656,11645.09472656,
2000-05-06,9363.629166666668,11590.57128906,11590.57128906,
2000-05-07,8924.233333333334,11632.17089844,11632.17089844,
2000-05-08,9982.166666666666,11702.41992188,11702.41992188,
2000-05-09,9969.9875,11704.27832031,11704.27832031,
2000-05-10,10729.933333333332,11626.42578125,11626.42578125,
2000-05-11,10604.741666666669,11470.31738281,11470.31738281,
2000-05-12,10137.391666666666,11227.97851563,11227.97851563,
2000-05-13,9592.35,11022.74414063,11022.74414063,
2000-05-14,9283.345833333336,10825.76269531,10825.76269531,
2000-05-15,9938.391666666666,10654.859375,10654.859375,
2000-05-16,10826.470833333333,10470.31445313,10470.31445313,
2000-05-17,10719.354166666666,10333.88769531,10304.07910156,
2000-05-18,10142.7375,10247.42773438,10223.78710938,
2000-05-19,9516.379166666668,10213.26757813,10213.26757813,
2000-05-20,9228.895833333334,10200.32421875,10200.32421875,
2000-05-21,8999.570833333333,10166.17285156,10166.17285156,
2000-05-22,9321.266666666666,10153.07617188,10153.07617188,
2000-05-23,9920.329166666666,10102.72363281,10102.72363281,
2000-05-24,9797.891666666666,10056.24609375,10056.24609375,
2000-05-25,9738.158333333333,9963.26269531,9963.26269531,
2000-05-26,9644.866666666669,9922.35058594,9922.35058594,
2000-05-27,9467.895833333334,9869.66503906,9869.66503906,
2000-05-28,8916.970833333333,9836.73925781,9836.73925781,
2000-05-29,9849.783333333333,9805.37695313,9805.37695313,
2000-05-30,9935.625,9741.73046875,9741.73046875,
2000-05-31,9746.166666666666,9725.39160156,9725.39160156,
2000-06-01,9776.929166666669,9923.77636719,9923.77636719,
2000-06-02,9786.7875,9979.08105469,9979.08105469,
2000-06-03,9512.375,10004.12988281,10004.12988281,
2000-06-04,9264.1,10004.28027344,10004.28027344,
2000-06-05,10012.020833333334,10072.78808594,10072.78808594,
2000-06-06,10173.270833333334,10076.48144531,10076.48144531,
2000-06-07,10415.470833333333,10052.62792969,10052.62792969,
2000-06-08,10396.058333333332,9960.4765625,9960.4765625,
2000-06-09,10674.108333333334,9872.39648438,9872.39648438,
2000-06-10,10070.229166666666,9807.20410156,9807.20410156,
2000-06-11,9729.0125,9729.80957031,9729.80957031,
2000-06-12,10527.020833333334,9588.96582031,9588.96582031,
2000-06-13,10775.858333333334,9448.54492188,9448.54492188,
2000-06-14,10988.845833333333,9364.44140625,9364.44140625,
2000-06-15,10662.129166666668,9325.36328125,9325.36328125,
2000-06-16,10398.0375,9273.18652344,9273.18652344,
2000-06-17,9892.333333333334,9223.53222656,9223.53222656,
2000-06-18,9516.908333333333,9201.22753906,9187.17285156,
2000-06-19,9958.825,9255.22460938,9255.22460938,
2000-06-20,10650.516666666666,9355.43847656,9355.43847656,
2000-06-21,10653.241666666669,9717.67480469,9717.67480469,
2000-06-22,10058.8375,10260.13671875,10260.13671875,
2000-06-23,9855.508333333331,10328.29980469,10328.29980469,
2000-06-24,9585.795833333334,10253.86230469,10253.86230469,
2000-06-25,9847.658333333333,10264.36816406,10264.36816406,
2000-06-26,10510.7125,10183.03613281,10183.03613281,
2000-06-27,10612.758333333331,9948.70996094,9948.70996094,
2000-06-28,10563.141666666666,9763.47558594,9763.47558594,
2000-06-29,10969.733333333332,9813.82421875,9813.82421875,
2000-06-30,10222.158333333333,10108.265625,10108.265625,
2000-07-01,9605.858333333334,10163.98730469,10163.98730469,
2000-07-02,9780.7625,10338.01757813,10338.01757813,
2000-07-03,10549.3,10176.92773438,10176.92773438,
2000-07-04,11186.245833333334,9979.28320313,9979.28320313,
2000-07-05,11589.3,9870.87011719,9870.87011719,
2000-07-06,11594.191666666666,9734.84765625,9734.84765625,
2000-07-07,10921.383333333331,9492.63964844,9492.63964844,
2000-07-08,10241.0125,9218.86621094,9218.86621094,
2000-07-09,9995.5875,8993.82421875,8993.82421875,
2000-07-10,11279.316666666666,8787.3046875,8787.3046875,
2000-07-11,11950.7875,8660.265625,8660.265625,
2000-07-12,11881.516666666668,8615.10742188,8615.10742188,
2000-07-13,11141.0375,8620.72363281,8620.72363281,
2000-07-14,10936.683333333334,8631.37207031,8631.37207031,
2000-07-15,10188.354166666666,8604.22558594,8604.22558594,
2000-07-16,9815.825,8480.90234375,8480.90234375,
2000-07-17,10586.345833333333,8448.80273438,8448.80273438,
2000-07-18,10800.866666666669,8429.14746094,8429.14746094,
2000-07-19,10424.491666666669,8458.01757813,8458.01757813,
2000-07-20,10296.841666666667,8481.34863281,8481.34863281,
2000-07-21,9900.916666666666,8475.10742188,8475.10742188,
2000-07-22,9349.108333333334,8452.33398438,8452.33398438,
2000-07-23,9120.216666666667,8440.12207031,8440.12207031,
2000-07-24,9588.295833333334,8723.72753906,8723.72753906,
2000-07-25,10388.416666666666,9329.69726563,9329.69726563,
2000-07-26,11142.179166666669,11021.29003906,11021.29003906,
2000-07-27,11172.191666666666,12009.90527344,12009.90527344,
2000-07-28,11086.945833333331,11694.47265625,11694.47265625,
2000-07-29,10373.754166666668,11056.25195313,11056.25195313,
2000-07-30,10095.304166666669,10543.78417969,10543.78417969,
2000-07-31,11382.891666666668,10149.47558594,10149.47558594,
2000-08-01,11773.0,10036.9921875,10036.9921875,
2000-08-02,11607.554166666669,9824.22558594,9824.22558594,
2000-08-03,11603.183333333334,9634.33203125,9634.33203125,
2000-08-04,10819.883333333331,9485.5859375,9485.5859375,
2000-08-05,10033.195833333331,9346.25683594,9346.25683594,
2000-08-06,9547.433333333332,9265.90039063,9265.90039063,
2000-08-07,10314.904166666667,9190.55859375,9074.10839844,
2000-08-08,11146.3125,9106.8046875,8893.18164063,
2000-08-09,11118.558333333334,9055.68554688,8843.9921875,
2000-08-10,11108.875,8954.76367188,8823.66015625,
2000-08-11,10752.145833333334,8838.34960938,8838.34960938,
2000-08-12,10150.079166666666,8768.81835938,8768.81835938,
2000-08-13,9618.316666666668,8744.703125,8744.703125,
2000-08-14,10086.579166666666,8739.81054688,8739.81054688,
2000-08-15,10632.2125,8732.390625,8732.390625,
2000-08-16,10598.5125,8646.8828125,8646.8828125,
2000-08-17,10697.358333333334,8576.41308594,8576.41308594,
2000-08-18,10482.3375,8542.79199219,8542.79199219,
2000-08-19,9713.1375,8693.12402344,8693.12402344,
2000-08-20,9330.941666666668,8985.73632813,8985.73632813,
2000-08-21,9981.775,9199.63476563,9162.54882813,
2000-08-22,10404.629166666668,9279.109375,9235.31152344,
2000-08-23,10838.770833333334,9245.63476563,9232.03613281,
2000-08-24,10784.541666666666,9083.13671875,9083.13671875,
2000-08-25,10408.791666666666,8874.20898438,8874.20898438,
2000-08-26,10183.5375,8723.78125,8723.78125,
2000-08-27,9450.733333333334,8568.45996094,8568.45996094,
2000-08-28,10292.3625,8494.02539063,8494.02539063,
2000-08-29,11368.529166666667,9390.29785156,9390.29785156,
2000-08-30,11950.566666666666,12326.36425781,12326.36425781,
2000-08-31,12025.245833333334,15024.52832031,15024.52832031,
2000-09-01,12101.620833333334,13691.25976563,13691.25976563,
2000-09-02,12169.4625,12760.74316406,12760.74316406,
2000-09-03,12080.5875,12973.56835938,12973.56835938,
2000-09-04,12286.05,14568.19433594,14385.2265625,
2000-09-05,12673.4125,17284.12695313,15978.69335938,
2000-09-06,12291.383333333331,18216.01171875,17224.08789063,
2000-09-07,12515.391666666668,17228.28515625,17226.23046875,
2000-09-08,12769.083333333334,15961.19140625,15961.19140625,
2000-09-09,12701.825,15102.65820313,15102.65820313,
2000-09-10,12289.566666666666,14712.35644531,14712.35644531,
2000-09-11,12646.625,14519.96582031,14519.96582031,
2000-09-12,12695.429166666669,14190.77929688,14190.77929688,
2000-09-13,12631.758333333331,13647.07324219,13647.07324219,
2000-09-14,12518.375,14027.27832031,14027.27832031,
2000-09-15,12419.783333333333,17952.71289063,16404.6953125,
2000-09-16,12130.179166666669,23282.15820313,18210.5,
2000-09-17,10825.7375,25958.265625,18166.78320313,
2000-09-18,11502.9125,25053.4453125,18966.22265625,
2000-09-19,11508.120833333334,21585.31835938,16829.22460938,
2000-09-20,10605.058333333332,18360.83203125,14366.41308594,
2000-09-21,11516.783333333333,17011.93359375,15064.06347656,
2000-09-22,11442.345833333333,17036.12890625,15948.61132813,
2000-09-23,11069.495833333334,16185.51074219,15436.17089844,
2000-09-24,10374.116666666669,15090.890625,13609.68652344,
2000-09-25,11329.320833333331,14308.18164063,13915.52441406,
2000-09-26,11454.341666666667,13730.60839844,13730.60839844,
2000-09-27,11113.3875,13423.03613281,13423.03613281,
2000-09-28,11379.0,13006.02832031,11468.29003906,
2000-09-29,11435.883333333331,12426.12597656,12190.73730469,
2000-09-30,11209.25,11900.45800781,11558.16699219,
2000-10-01,9930.691666666668,11715.03515625,11049.984375,
2000-10-02,11454.129166666666,11426.39941406,11426.39941406,
2000-10-03,11171.925,11097.51953125,11097.51953125,
2000-10-04,11317.441666666666,10795.453125,10795.453125,
2000-10-05,10791.241666666669,10373.89257813,10373.89257813,
2000-10-06,10924.466666666667,10162.64648438,10162.64648438,
2000-10-07,10810.5875,10700.66308594,10468.35839844,
2000-10-08,9300.417391304349,11664.73632813,9857.68652344,
2000-10-09,10706.204166666666,12101.29785156,11478.390625,
2000-10-10,10881.825,11486.296875,10093.49316406,
2000-10-11,11014.929166666669,10554.40625,9510.05957031,
2000-10-12,9616.717391304348,10105.50292969,8990.23242188,
2000-10-13,10862.779166666667,10357.26269531,9838.17285156,
2000-10-14,10617.65,10874.28613281,8705.41699219,
2000-10-15,9723.254166666668,10973.43066406,7720.12792969,
2000-10-16,11173.054166666669,11190.76269531,9171.96679688,
2000-10-17,11180.866666666669,11669.92773438,10213.39355469,
2000-10-18,11171.645833333334,11938.35546875,10031.59960938,
2000-10-19,11033.075,11153.57910156,10881.18457031,
2000-10-20,11230.608333333332,10062.88183594,10014.57128906,
2000-10-21,10806.766666666666,9354.52929688,7947.33398438,
2000-10-22,9735.120833333332,8850.22265625,6501.47119141,
2000-10-23,11093.983333333332,8514.06445313,8221.11328125,
2000-10-24,11485.245833333334,8273.265625,8273.265625,
2000-10-25,11594.391666666668,8106.41894531,8106.41894531,
2000-10-26,11553.133333333331,8071.61083984,8071.61083984,
2000-10-27,11386.041666666666,8116.73876953,8116.73876953,
2000-10-28,10595.5875,8350.41210938,8340.1328125,
2000-10-29,8819.266666666666,8806.57910156,7484.69921875,
2000-10-30,11121.083333333334,9267.22363281,9211.71679688,
2000-10-31,10760.370833333332,9495.61328125,9193.41015625,
2000-11-01,10641.975,10046.70898438,9599.57324219,
2000-11-02,10533.045833333334,9811.0078125,9811.0078125,
2000-11-03,11640.875,9782.25683594,9782.25683594,
2000-11-04,10269.1,9817.14941406,9234.33007813,
2000-11-05,8728.025,9788.08203125,7580.15185547,
2000-11-06,10796.066666666668,9750.88085938,9362.33496094,
2000-11-07,12010.208333333334,9851.97753906,9851.97753906,
2000-11-08,11525.629166666666,10075.93164063,10075.93164063,
2000-11-09,11693.266666666668,10321.47460938,10321.47460938,
2000-11-10,11368.775,10422.22558594,10422.22558594,
2000-11-11,11603.629166666666,10376.94726563,10376.94726563,
2000-11-12,10667.3875,10238.17089844,9913.35546875,
2000-11-13,11191.260869565218,10097.96484375,9911.91503906,
2000-11-14,11811.004166666666,10354.03222656,10354.03222656,
2000-11-15,11227.425,11143.76855469,11143.76855469,
2000-11-16,11721.783333333333,11804.67382813,11804.67382813,
2000-11-17,11706.354166666666,12150.50097656,12150.50097656,
2000-11-18,11748.883333333331,12368.40820313,12368.40820313,
2000-11-19,10593.75,12685.484375,12685.484375,
2000-11-20,11032.304166666669,13080.01855469,13080.01855469,
2000-11-21,11678.704166666668,13597.11425781,13597.11425781,
2000-11-22,11284.8875,14222.75097656,14222.75097656,
2000-11-23,10414.883333333331,15012.61230469,15012.61230469,
2000-11-24,11034.579166666668,15499.39648438,15499.39648438,
2000-11-25,10004.616666666669,15652.55761719,15652.55761719,
2000-11-26,10122.441666666668,15635.42285156,15635.42285156,
2000-11-27,10181.329166666666,15759.890625,15759.890625,
2000-11-28,10785.675,15917.8671875,15917.8671875,
2000-11-29,11265.0,15960.93554688,15960.93554688,
2000-11-30,11154.033333333333,15808.63183594,15808.63183594,
2000-12-01,10893.775,15716.89257813,15716.89257813,
2000-12-02,10982.3,16283.39746094,16283.39746094,
2000-12-03,10434.2,16942.40429688,16811.86132813,
2000-12-04,11391.5,16933.56054688,16933.56054688,
2000-12-05,11844.529166666667,16798.02539063,16798.02539063,
2000-12-06,11676.1625,17303.3203125,17303.3203125,
2000-12-07,11696.470833333333,17840.7578125,17840.7578125,
2000-12-08,11576.995833333334,17419.0234375,17419.0234375,
2000-12-09,11872.304166666669,16737.28710938,16737.28710938,
2000-12-10,11377.416666666666,16038.36035156,16038.36035156,
2000-12-11,11738.220833333333,15390.14746094,15390.14746094,
2000-12-12,12323.173913043478,14935.40722656,14935.40722656,
2000-12-13,12077.975,14745.1015625,14745.1015625,
2000-12-14,12181.233333333332,14642.49511719,14642.49511719,
2000-12-15,11697.754166666666,14737.67675781,14737.67675781,
2000-12-16,10938.4875,15161.1640625,15161.1640625,
2000-12-17,10518.041666666666,16110.609375,16110.609375,
2000-12-18,10782.345833333333,17830.56640625,17830.56640625,
2000-12-19,10782.866666666669,19476.84960938,19476.84960938,
2000-12-20,10965.608333333332,20268.59179688,20268.59179688,
2000-12-21,11138.9125,20841.95117188,20841.95117188,
2000-12-22,10896.108333333334,20824.07617188,20824.07617188,
2000-12-23,10485.9625,20365.61328125,20365.61328125,
2000-12-24,10336.0625,20106.7265625,20106.7265625,
2000-12-25,10417.779166666667,19930.23242188,19930.23242188,
2000-12-26,10927.4375,19949.09765625,19949.09765625,
2000-12-27,11634.516666666668,19903.51757813,19903.51757813,
2000-12-28,11433.316666666666,19484.19726563,19484.19726563,
2000-12-29,11142.741666666669,19054.88867188,19054.88867188,
2000-12-30,10604.816666666668,18782.52734375,18782.52734375,
2000-12-31,9747.6125,18960.69335938,18960.69335938,
2001-01-01,8832.362500000001,19612.0,18708.0,
2001-01-02,10731.825,20303.0,20303.0,
2001-01-03,10581.3625,20431.0,20431.0,
2001-01-04,10311.4125,20407.0,20407.0,
2001-01-05,9920.220833333336,20266.0,20266.0,
2001-01-06,9660.1,19963.0,19963.0,
2001-01-07,9915.6625,19593.0,19593.0,
2001-01-08,9506.633333333331,19076.0,19076.0,
2001-01-09,9843.354166666666,18426.0,18426.0,
2001-01-10,9813.1625,17939.0,17939.0,
2001-01-11,10377.525,17612.0,17612.0,
2001-01-12,11354.579166666668,17320.0,17320.0,
2001-01-13,11583.908333333333,17383.0,17383.0,
2001-01-14,9891.066666666668,19458.0,17378.0,
2001-01-15,11596.75,22343.0,19992.0,
2001-01-16,10647.925,23012.0,18018.0,
2001-01-17,10030.841666666667,21657.0,16564.0,
2001-01-18,9695.383333333331,19750.0,15435.0,
2001-01-19,9761.733333333334,18239.0,15615.0,
2001-01-20,9560.345833333333,17119.0,14446.0,
2001-01-21,8683.804166666667,16157.0,11735.0,
2001-01-22,9970.483333333334,15425.0,12529.0,
2001-01-23,9750.166666666666,14973.0,11877.0,
2001-01-24,10097.958333333334,14631.0,12678.0,
2001-01-25,10350.5875,14582.0,13530.0,
2001-01-26,9967.383333333331,14925.0,14303.0,
2001-01-27,8832.175000000001,15036.0,12710.0,
2001-01-28,9118.270833333334,15225.0,12804.0,
2001-01-29,10859.616666666669,15394.0,14493.0,
2001-01-30,10604.804166666669,15488.0,14775.0,
2001-01-31,10745.625,15642.0,15642.0,
2001-02-01,11028.4,15915.0,14671.0,
2001-02-02,10735.095833333333,16250.0,15637.0,
2001-02-03,10802.795833333334,16862.0,15886.0,
2001-02-04,7889.008333333332,17632.0,14579.0,
2001-02-05,10797.991666666669,17925.0,17925.0,
2001-02-06,10605.470833333333,17986.0,16275.0,
2001-02-07,10709.708333333334,17876.0,16372.0,
2001-02-08,10761.773913043478,17861.0,16601.0,
2001-02-09,10773.675,18268.0,16911.0,
2001-02-10,10682.429166666669,18040.0,15310.0,
2001-02-11,9017.225,17291.0,13529.0,
2001-02-12,10634.7,16693.0,14671.0,
2001-02-13,10609.916666666666,16630.0,15251.0,
2001-02-14,10576.15,16928.0,15275.0,
2001-02-15,10596.470833333336,17634.0,14788.0,
2001-02-16,10478.7875,18935.0,15572.0,
2001-02-17,9907.2875,20468.0,16034.0,
2001-02-18,8719.852173913043,21445.0,15487.0,
2001-02-19,10192.945833333331,21825.0,15871.0,
2001-02-20,10473.991666666669,21884.0,18568.0,
2001-02-21,10111.35,22772.0,19662.0,
2001-02-22,10190.316666666668,24851.0,20447.0,
2001-02-23,9840.658333333333,24838.0,18590.0,
2001-02-24,10395.7875,23111.0,16816.0,
2001-02-25,9609.716666666667,21632.0,14706.0,
2001-02-26,9798.770833333334,20733.0,14329.0,
2001-02-27,9876.929166666669,20110.0,14044.0,
2001-02-28,10596.566666666668,19307.0,16109.0,
2001-03-01,10806.5125,18770.0,17004.0,
2001-03-02,10876.058333333332,17740.0,17243.0,
2001-03-03,10790.908333333333,16876.0,16876.0,
2001-03-04,8771.920833333334,16211.0,14596.0,
2001-03-05,10861.1875,15751.0,15751.0,
2001-03-06,10669.866666666669,15472.0,15472.0,
2001-03-07,10533.358333333334,15357.0,15357.0,
2001-03-08,10324.654166666667,15429.0,15429.0,
2001-03-09,10292.104166666666,15697.0,15697.0,
2001-03-10,9572.0625,16217.0,15961.0,
2001-03-11,9855.433333333332,16844.0,16844.0,
2001-03-12,9805.808333333332,17541.0,17541.0,
2001-03-13,10175.479166666666,18361.0,18361.0,
2001-03-14,10408.808333333332,18849.0,18849.0,
2001-03-15,10698.220833333333,19064.0,19064.0,
2001-03-16,10754.783333333333,19141.0,19141.0,
2001-03-17,9763.591666666667,19026.0,19026.0,
2001-03-18,9391.358333333334,18682.0,18682.0,
2001-03-19,10449.6375,18103.0,18103.0,
2001-03-20,10211.325,17550.0,17550.0,
2001-03-21,9556.583333333334,17228.0,17228.0,
2001-03-22,9986.154166666667,16857.0,16857.0,
2001-03-23,9882.820833333331,16489.0,16489.0,
2001-03-24,10478.5625,15975.0,15975.0,
2001-03-25,9706.566666666668,15617.0,15617.0,
2001-03-26,9560.0,15225.0,15225.0,
2001-03-27,10318.704166666666,14803.0,14803.0,
2001-03-28,9984.045833333334,14370.0,14370.0,
2001-03-29,9811.104166666666,14402.0,14402.0,
2001-03-30,9763.733333333334,14641.0,14641.0,
2001-03-31,9919.654166666667,14892.0,14892.0,
2001-04-01,9427.608333333334,15341.0,15341.0,
2001-04-02,10343.804166666669,15680.0,15680.0,
2001-04-03,11445.654166666667,15875.0,15875.0,
2001-04-04,11545.841666666667,16154.0,16154.0,
2001-04-05,11431.358333333332,16467.0,16467.0,
2001-04-06,10825.075,16372.0,16372.0,
2001-04-07,11056.866666666669,16118.0,16118.0,
2001-04-08,10257.245833333332,15714.0,15714.0,
2001-04-09,11405.608333333332,15279.0,15279.0,
2001-04-10,11168.066666666666,14953.0,14953.0,
2001-04-11,11075.8125,14884.0,14884.0,
2001-04-12,10497.616666666669,14624.0,14624.0,
2001-04-13,9552.954166666666,14017.0,14017.0,
2001-04-14,9284.0375,13408.0,13408.0,
2001-04-15,9166.279166666667,12858.0,12858.0,
2001-04-16,9813.55,12353.0,12353.0,
2001-04-17,9983.991666666669,11924.0,11924.0,
2001-04-18,10273.3625,11555.0,11555.0,
2001-04-19,9994.766666666666,11235.0,11235.0,
2001-04-20,9898.225,10969.0,10969.0,
2001-04-21,9887.133333333331,10758.0,10758.0,
2001-04-22,9257.329166666666,10592.0,10592.0,
2001-04-23,10172.258333333331,10573.0,10573.0,
2001-04-24,10106.004166666668,10697.0,10697.0,
2001-04-25,10248.120833333332,10897.0,10897.0,
2001-04-26,9992.239130434782,11284.0,11284.0,
2001-04-27,9698.0625,11703.0,11703.0,
2001-04-28,9820.170833333334,12024.0,12024.0,
2001-04-29,10484.058333333332,12052.0,12052.0,
2001-04-30,10035.8375,11765.0,11765.0,
2001-05-01,9887.3125,11079.0,11079.0,
2001-05-02,10174.454166666666,10686.0,10686.0,
2001-05-03,10845.866666666669,10309.0,10309.0,
2001-05-04,10168.7125,10079.0,10079.0,
2001-05-05,9903.554166666669,9854.0,9854.0,
2001-05-06,9380.625,9677.0,9677.0,
2001-05-07,9687.766666666666,9580.0,9580.0,
2001-05-08,9875.1875,9518.0,9518.0,
2001-05-09,9998.54347826087,9467.0,9467.0,
2001-05-10,10038.595833333333,9386.0,9386.0,
2001-05-11,10012.133333333331,9326.0,9326.0,
2001-05-12,9996.254166666668,9273.0,9273.0,
2001-05-13,9726.791666666666,9167.0,9167.0,
2001-05-14,9759.341666666667,9274.0,9274.0,
2001-05-15,9904.425,9374.0,9374.0,
2001-05-16,10073.325,9564.0,9564.0,
2001-05-17,10151.325,9871.0,9871.0,
2001-05-18,10086.783333333333,10463.0,10463.0,
2001-05-19,9333.0875,11340.0,11340.0,
2001-05-20,9073.075,12067.0,12067.0,
2001-05-21,9562.247826086956,12534.0,12534.0,
2001-05-22,9472.533333333333,12577.0,12577.0,
2001-05-23,9643.604166666666,12332.0,12332.0,
2001-05-24,9636.895833333334,12369.0,12369.0,
2001-05-25,9613.620833333332,12700.0,12700.0,
2001-05-26,9451.713636363636,12913.0,12913.0,
2001-05-27,8961.104166666666,12869.0,12869.0,
2001-05-28,9178.216666666667,12710.0,12710.0,
2001-05-29,9161.3,12730.0,12730.0,
2001-05-30,10065.420833333334,13436.0,13436.0,
2001-05-31,10236.316666666668,13946.0,13946.0,
2001-06-01,10236.770833333334,13556.0,13556.0,
2001-06-02,9575.458333333334,13410.0,13410.0,
2001-06-03,8978.295833333334,12826.0,12826.0,
2001-06-04,9432.216666666667,12077.0,12077.0,
2001-06-05,10268.816666666668,11394.0,11394.0,
2001-06-06,10124.079166666666,10861.0,10861.0,
2001-06-07,9830.325,10418.0,10418.0,
2001-06-08,9821.8375,10165.0,10165.0,
2001-06-09,8624.004166666668,10229.0,10229.0,
2001-06-10,8239.570833333333,10455.0,10455.0,
2001-06-11,8418.4625,10598.0,10598.0,
2001-06-12,8226.870833333332,10455.0,10455.0,
2001-06-13,8052.337500000001,10122.0,10122.0,
2001-06-14,7727.5625,9831.0,9831.0,
2001-06-15,8266.512499999999,9581.0,9581.0,
2001-06-16,7381.320833333334,9390.0,9390.0,
2001-06-17,6940.833333333333,9204.0,9204.0,
2001-06-18,7377.545833333334,9082.0,9082.0,
2001-06-19,7790.583333333333,9038.0,9038.0,
2001-06-20,6936.466666666667,9086.0,9086.0,
2001-06-21,7632.104166666667,9401.0,9401.0,
2001-06-22,7875.520833333333,10066.0,10066.0,
2001-06-23,8165.045833333334,10884.0,10884.0,
2001-06-24,7814.183333333333,11281.0,11281.0,
2001-06-25,8011.675,10993.0,10993.0,
2001-06-26,8860.795833333334,10453.0,10453.0,
2001-06-27,8635.9375,10122.0,10122.0,
2001-06-28,8435.279166666667,10319.0,10319.0,
2001-06-29,7988.575,11106.0,11106.0,
2001-06-30,7122.283333333333,11678.0,11678.0,
2001-07-01,6454.529166666667,11647.0,11647.0,
2001-07-02,7893.108333333334,11085.0,11085.0,
2001-07-03,9048.333333333334,10542.0,10542.0,
2001-07-04,9242.166666666666,10151.0,10151.0,
2001-07-05,9420.629166666668,9852.0,9852.0,
2001-07-06,8863.637499999999,9587.0,9587.0,
2001-07-07,7974.452173913043,9373.0,9373.0,
2001-07-08,7571.55,9145.0,9145.0,
2001-07-09,7548.170833333334,8912.0,8912.0,
2001-07-10,8394.800000000001,8752.0,8752.0,
2001-07-11,9089.554166666669,8640.0,8640.0,
2001-07-12,9052.320833333331,8548.0,8548.0,
2001-07-13,8310.720833333333,8513.0,8513.0,
2001-07-14,7975.679166666666,8512.0,8512.0,
2001-07-15,7360.587500000001,8533.0,8533.0,
2001-07-16,7976.820833333334,8556.0,8556.0,
2001-07-17,8424.358333333334,8499.0,8499.0,
2001-07-18,8782.795833333334,8383.0,8383.0,
2001-07-19,8682.683333333332,8250.0,8242.0,
2001-07-20,8244.283333333333,8155.0,8155.0,
2001-07-21,7752.420833333334,8150.0,8150.0,
2001-07-22,7160.775000000001,8420.0,8420.0,
2001-07-23,7855.6375,8842.0,8842.0,
2001-07-24,7572.95,8869.0,8869.0,
2001-07-25,7999.490909090909,8535.0,8535.0,
2001-07-26,8472.239130434782,8230.0,8230.0,
2001-07-27,8443.754166666668,8135.0,8135.0,
2001-07-28,7556.208333333333,8156.0,8156.0,
2001-07-29,7056.016666666666,8551.0,8551.0,
2001-07-30,7983.441666666667,9778.0,9778.0,
2001-07-31,8696.550000000001,10889.0,10889.0,
2001-08-01,8280.808333333332,10759.0,10759.0,
2001-08-02,8079.813043478261,10031.0,10031.0,
2001-08-03,8072.075,9405.0,9405.0,
2001-08-04,8069.912499999999,9009.0,9009.0,
2001-08-05,7471.479166666667,8731.0,8731.0,
2001-08-06,8000.825,8479.0,8479.0,
2001-08-07,8014.191666666667,8235.0,8235.0,
2001-08-08,7289.329166666666,8013.0,8013.0,
2001-08-09,7708.404166666667,7827.0,7827.0,
2001-08-10,7646.866666666666,7670.0,7670.0,
2001-08-11,6899.724999999999,7541.0,7541.0,
2001-08-12,6291.829166666666,7428.0,7428.0,
2001-08-13,6701.625,7280.0,7280.0,
2001-08-14,7172.625,7153.0,7153.0,
2001-08-15,7044.404166666667,7042.0,7042.0,
2001-08-16,7356.5,6945.0,6945.0,
2001-08-17,7398.825,6834.0,6834.0,
2001-08-18,6738.183333333333,6741.0,6741.0,
2001-08-19,6617.1875,6662.0,6662.0,
2001-08-20,7053.795833333334,6625.0,6625.0,
2001-08-21,6758.991666666666,6571.0,6571.0,
2001-08-22,6947.979166666667,6541.0,6541.0,
2001-08-23,6997.245833333333,6510.0,6510.0,
2001-08-24,6776.233333333334,6495.0,6495.0,
2001-08-25,6515.858333333334,6500.0,6500.0,
2001-08-26,6137.8125,6550.0,6550.0,
2001-08-27,6770.741666666666,6662.0,6662.0,
2001-08-28,7040.479166666667,6980.0,6980.0,
2001-08-29,7002.6125,7397.0,7397.0,
2001-08-30,7476.212500000001,7767.0,7767.0,
2001-08-31,7632.670833333334,8513.0,8513.0,
2001-09-01,7216.837500000001,8366.0,8366.0,
